"","mu_per_read","mu_per_position","q01_per_position","q25_per_position","q50_per_position","q75_per_position","q99_per_position"
"550",40.7,40.2869068541301,22,41,41,41,41
"551",40.66,40.2500798722045,22,41,41,41,41
"552",40.7,40.2705445247893,22,41,41,41,41
"553",40.19,40.2721824937078,22,41,41,41,41
"554",40.7,40.2572284345048,22,41,41,41,41
"555",40.66,40.2422911008148,22,41,41,41,41
"556",40.66,40.2558316024924,22,41,41,41,41
"557",40.48,40.2416932907348,22,41,41,41,41
"558",40.66,40.165002396549,22,41,41,41,41
"559",40.66,40.2357005911487,22,41,41,41,41
"560",40.66,40.2503594823454,22,41,41,41,41
"561",40.7,40.1616472279917,22,41,41,41,41
"562",40.7,40.228714057508,22,41,41,41,41
"563",40.7,40.2129392971246,22,41,41,41,41
"564",40.58,40.1027555910543,22,41,41,41,41
"565",40.7,40.1744408945687,22,41,41,41,41
"566",40.58,40.168637162486,22,41,41,41,41
"567",40.7,40.1689696485623,22,41,41,41,41
"568",40.62,40.0806709265176,22,41,41,41,41
"569",40.7,40.0498402555911,12,41,41,41,41
"570",40.53,40.0643370607029,12,41,41,41,41
"571",40.65,40.0801246205464,22,41,41,41,41
"572",38.83,40.0311151941205,12,41,41,41,41
"573",40.7,40.0629892954146,22,41,41,41,41
"574",40.58,40.0546325878594,12,41,41,41,41
"575",40.13,40.0275159744409,12,41,41,41,41
"576",40.66,40.0052715654952,12,41,41,41,41
"577",40.62,39.3208067092652,12,41,41,41,41
"578",40.7,39.8513178913738,12,41,41,41,41
"579",40.22,39.9208865814696,12,41,41,41,41
"580",39.73,40.0241214057508,22,41,41,41,41
"581",39.27,40.114696485623,22,41,41,41,41
"582",40.62,40.0979233226837,22,41,41,41,41
"583",40.27,40.0525159744409,12,41,41,41,41
"584",40.54,40.1003756093663,22,41,41,41,41
"585",39.3,40.0922855658983,22,41,41,41,41
"586",38.91,39.9949680511182,12,41,41,41,41
"587",38.33,40.0060702875399,12,41,41,41,41
"588",38.15,40.0517172523962,12,41,41,41,41
"589",39.46,40.0552115376933,12,41,41,41,41
"590",39.29,40.0423722044728,12,41,41,41,41
"591",32.38,39.9457268370607,12,41,41,41,41
"592",39.85,39.9199952069021,12,41,41,41,41
"593",39.75,39.969923310433,12,41,41,41,41
"594",37.48,40.0791260584758,22,41,41,41,41
"595",35.78,40.0043130990415,12,41,41,41,41
"596",39.21,39.8676182479709,12,41,41,41,41
"597",39.67,39.879892954146,12,41,41,41,41
"598",39.07,39.9133785942492,12,41,41,41,41
"599",40.32,39.8943290734824,12,41,41,41,41
"600",40.31,39.8873621984343,12,41,41,41,41
"601",40.54,31.3766129998801,2,32,32,32,32
"602",40.49,31.6526706883465,12,32,32,32,32
"603",40.54,35.9281834158811,27,37,37,37,37
"604",40.36,36.3919156414763,22,37,37,37,37
"605",40.35,36.588432656974,27,37,37,37,37
"606",40.42,40.1668130990415,27,41,41,41,41
"607",36.99,40.4563099041534,32,41,41,41,41
"608",40.62,40.4400559105431,32,41,41,41,41
"609",40.7,40.3722843450479,27,41,41,41,41
"610",40.51,40.5069089456869,32,41,41,41,41
"611",40.53,40.4901357827476,32,41,41,41,41
"612",40.66,40.4950479233227,32,41,41,41,41
"613",40.66,40.4992811501597,32,41,41,41,41
"614",40.41,40.4860223642173,27,41,41,41,41
"615",40.65,40.4281549520767,27,41,41,41,41
"616",40.05,40.395607028754,27,41,41,41,41
"617",38.35,40.4631389776358,27,41,41,41,41
"618",40.33,40.4635383386581,27,41,41,41,41
"619",40.62,40.4644968051118,27,41,41,41,41
"620",40.54,40.4481230031949,27,41,41,41,41
"621",40.1,40.4468450479233,27,41,41,41,41
"622",40.57,40.3859424920128,27,41,41,41,41
"623",39.77,40.368250798722,27,41,41,41,41
"624",40.54,40.3275559105431,27,41,41,41,41
"625",40.38,40.3605431309904,27,41,41,41,41
"626",37.32,40.4117012779553,27,41,41,41,41
"627",40.62,40.3906948881789,27,41,41,41,41
"628",40.46,40.3204073482428,22,41,41,41,41
"629",40.52,40.3420926517572,22,41,41,41,41
"630",40.54,40.3099440894569,22,41,41,41,41
"631",40.54,40.2799920127796,22,41,41,41,41
"632",40.7,40.3089057507987,22,41,41,41,41
"633",40.24,40.3916932907348,27,41,41,41,41
"634",40.66,40.3528354632588,27,41,41,41,41
"635",40.48,40.3799121405751,27,41,41,41,41
"636",35.22,40.3990015974441,27,41,41,41,41
"637",40.53,40.4053363157054,27,41,41,41,41
"638",40.7,40.4327368589231,27,41,41,41,41
"639",40.66,40.389696485623,27,41,41,41,41
"640",40.61,40.2516775842786,22,41,41,41,41
"641",40.61,40.3059504792332,27,41,41,41,41
"642",40.66,40.3015575079872,22,41,41,41,41
"643",40.62,40.3447284345048,27,41,41,41,41
"644",40.54,40.2842651757189,22,41,41,41,41
"645",39.65,40.2977635782748,22,41,41,41,41
"646",40.66,40.2476837060703,22,41,41,41,41
"647",40.58,40.2776757188498,22,41,41,41,41
"648",40.54,40.3194089456869,22,41,41,41,41
"649",40.45,40.2964131650423,22,41,41,41,41
"650",40.62,40.2869068541301,22,41,41,41,41
"651",40.7,40.2500798722045,22,41,41,41,41
"652",39.36,40.2705445247893,22,41,41,41,41
"653",40.66,40.2721824937078,22,41,41,41,41
"654",40.1,40.2572284345048,22,41,41,41,41
"655",40.53,40.2422911008148,22,41,41,41,41
"656",40.15,40.2558316024924,22,41,41,41,41
"657",40.45,40.2416932907348,22,41,41,41,41
"658",40.53,40.165002396549,22,41,41,41,41
"659",40.62,40.2357005911487,22,41,41,41,41
"660",40.7,40.2503594823454,22,41,41,41,41
"661",40.7,40.1616472279917,22,41,41,41,41
"662",40.61,40.228714057508,22,41,41,41,41
"663",40.7,40.2129392971246,22,41,41,41,41
"664",40.18,40.1027555910543,22,41,41,41,41
"665",36.53,40.1744408945687,22,41,41,41,41
"666",40.28,40.168637162486,22,41,41,41,41
"667",40.22,40.1689696485623,22,41,41,41,41
"668",40.11,40.0806709265176,22,41,41,41,41
"669",40.49,40.0498402555911,12,41,41,41,41
"670",40.42,40.0643370607029,12,41,41,41,41
"671",40.66,40.0801246205464,22,41,41,41,41
"672",40.32,40.0311151941205,12,41,41,41,41
"673",40.61,40.0629892954146,22,41,41,41,41
"674",40.66,40.0546325878594,12,41,41,41,41
"675",40.66,40.0275159744409,12,41,41,41,41
"676",40.7,40.0052715654952,12,41,41,41,41
"677",40.38,39.3208067092652,12,41,41,41,41
"678",40.7,39.8513178913738,12,41,41,41,41
"679",40.7,39.9208865814696,12,41,41,41,41
"680",40.7,40.0241214057508,22,41,41,41,41
"681",40.66,40.114696485623,22,41,41,41,41
"682",40.7,40.0979233226837,22,41,41,41,41
"683",40.45,40.0525159744409,12,41,41,41,41
"684",40.48,40.1003756093663,22,41,41,41,41
"685",40.62,40.0922855658983,22,41,41,41,41
"686",40.7,39.9949680511182,12,41,41,41,41
"687",40.7,40.0060702875399,12,41,41,41,41
"688",36.34,40.0517172523962,12,41,41,41,41
"689",40.57,40.0552115376933,12,41,41,41,41
"690",40.66,40.0423722044728,12,41,41,41,41
"691",40.7,39.9457268370607,12,41,41,41,41
"692",39.44,39.9199952069021,12,41,41,41,41
"693",40.33,39.969923310433,12,41,41,41,41
"694",40.62,40.0791260584758,22,41,41,41,41
"695",35.43,40.0043130990415,12,41,41,41,41
"696",40.7,39.8676182479709,12,41,41,41,41
"697",40.7,39.879892954146,12,41,41,41,41
"698",40.62,39.9133785942492,12,41,41,41,41
"699",40.65,39.8943290734824,12,41,41,41,41
"700",40.7,39.8873621984343,12,41,41,41,41
"701",40.7,31.3766129998801,2,32,32,32,32
"702",40.27,31.6526706883465,12,32,32,32,32
"703",40.7,35.9281834158811,27,37,37,37,37
"704",40.57,36.3919156414763,22,37,37,37,37
"705",39.46,36.588432656974,27,37,37,37,37
"706",40.66,40.1668130990415,27,41,41,41,41
"707",40.7,40.4563099041534,32,41,41,41,41
"708",40.65,40.4400559105431,32,41,41,41,41
"709",40.66,40.3722843450479,27,41,41,41,41
"710",37.15,40.5069089456869,32,41,41,41,41
"711",40.58,40.4901357827476,32,41,41,41,41
"712",40.7,40.4950479233227,32,41,41,41,41
"713",40.54,40.4992811501597,32,41,41,41,41
"714",40.35,40.4860223642173,27,41,41,41,41
"715",40.7,40.4281549520767,27,41,41,41,41
"716",40.66,40.395607028754,27,41,41,41,41
"717",40.04,40.4631389776358,27,41,41,41,41
"718",40.7,40.4635383386581,27,41,41,41,41
"719",38.75,40.4644968051118,27,41,41,41,41
"720",40.11,40.4481230031949,27,41,41,41,41
"721",40.01,40.4468450479233,27,41,41,41,41
"722",40,40.3859424920128,27,41,41,41,41
"723",40.46,40.368250798722,27,41,41,41,41
"724",39.94,40.3275559105431,27,41,41,41,41
"725",40.66,40.3605431309904,27,41,41,41,41
"726",40.62,40.4117012779553,27,41,41,41,41
"727",40.62,40.3906948881789,27,41,41,41,41
"728",40.18,40.3204073482428,22,41,41,41,41
"729",40.7,40.3420926517572,22,41,41,41,41
"730",40.17,40.3099440894569,22,41,41,41,41
"731",30.24,40.2799920127796,22,41,41,41,41
"732",38.08,40.3089057507987,22,41,41,41,41
"733",40.66,40.3916932907348,27,41,41,41,41
"734",36.11,40.3528354632588,27,41,41,41,41
"735",40.16,40.3799121405751,27,41,41,41,41
"736",39.21,40.3990015974441,27,41,41,41,41
"737",40.52,40.4053363157054,27,41,41,41,41
"738",40.7,40.4327368589231,27,41,41,41,41
"739",40.36,40.389696485623,27,41,41,41,41
"740",40.7,40.2516775842786,22,41,41,41,41
"741",40.18,40.3059504792332,27,41,41,41,41
"742",40.62,40.3015575079872,22,41,41,41,41
"743",40.62,40.3447284345048,27,41,41,41,41
"744",40.58,40.2842651757189,22,41,41,41,41
"745",40.66,40.2977635782748,22,41,41,41,41
"746",40.7,40.2476837060703,22,41,41,41,41
"747",40.23,40.2776757188498,22,41,41,41,41
"748",40.65,40.3194089456869,22,41,41,41,41
"749",40.35,40.2964131650423,22,41,41,41,41
"750",40.7,40.2869068541301,22,41,41,41,41
"751",40.53,40.2500798722045,22,41,41,41,41
"752",40.58,40.2705445247893,22,41,41,41,41
"753",35.11,40.2721824937078,22,41,41,41,41
"754",40.66,40.2572284345048,22,41,41,41,41
"755",40.61,40.2422911008148,22,41,41,41,41
"756",39.36,40.2558316024924,22,41,41,41,41
"757",40.7,40.2416932907348,22,41,41,41,41
"758",40.47,40.165002396549,22,41,41,41,41
"759",40.7,40.2357005911487,22,41,41,41,41
"760",40.7,40.2503594823454,22,41,41,41,41
"761",40.66,40.1616472279917,22,41,41,41,41
"762",40.7,40.228714057508,22,41,41,41,41
"763",40.62,40.2129392971246,22,41,41,41,41
"764",40.7,40.1027555910543,22,41,41,41,41
"765",37.49,40.1744408945687,22,41,41,41,41
"766",40.62,40.168637162486,22,41,41,41,41
"767",40.56,40.1689696485623,22,41,41,41,41
"768",40.58,40.0806709265176,22,41,41,41,41
"769",39.65,40.0498402555911,12,41,41,41,41
"770",40.66,40.0643370607029,12,41,41,41,41
"771",40.46,40.0801246205464,22,41,41,41,41
"772",38.1,40.0311151941205,12,41,41,41,41
"773",39.76,40.0629892954146,22,41,41,41,41
"774",40.7,40.0546325878594,12,41,41,41,41
"775",40.66,40.0275159744409,12,41,41,41,41
"776",40.35,40.0052715654952,12,41,41,41,41
"777",39.27,39.3208067092652,12,41,41,41,41
"778",40.66,39.8513178913738,12,41,41,41,41
"779",36.24,39.9208865814696,12,41,41,41,41
"780",33.67,40.0241214057508,22,41,41,41,41
"781",40.42,40.114696485623,22,41,41,41,41
"782",40.31,40.0979233226837,22,41,41,41,41
"783",40.53,40.0525159744409,12,41,41,41,41
"784",40.56,40.1003756093663,22,41,41,41,41
"785",40,40.0922855658983,22,41,41,41,41
"786",40.45,39.9949680511182,12,41,41,41,41
"787",40.61,40.0060702875399,12,41,41,41,41
"788",40.46,40.0517172523962,12,41,41,41,41
"789",40.41,40.0552115376933,12,41,41,41,41
"790",40.54,40.0423722044728,12,41,41,41,41
"791",40.54,39.9457268370607,12,41,41,41,41
"792",40.66,39.9199952069021,12,41,41,41,41
"793",40.53,39.969923310433,12,41,41,41,41
"794",39.66,40.0791260584758,22,41,41,41,41
"795",40.62,40.0043130990415,12,41,41,41,41
"796",34.4,39.8676182479709,12,41,41,41,41
"797",40.57,39.879892954146,12,41,41,41,41
"798",38.65,39.9133785942492,12,41,41,41,41
"799",40.31,39.8943290734824,12,41,41,41,41
"800",40.66,39.8873621984343,12,41,41,41,41
"801",39.67,31.3766129998801,2,32,32,32,32
"802",40.66,31.6526706883465,12,32,32,32,32
"803",40.52,35.9281834158811,27,37,37,37,37
"804",40.7,36.3919156414763,22,37,37,37,37
"805",40.66,36.588432656974,27,37,37,37,37
"806",40.61,40.1668130990415,27,41,41,41,41
"807",40.54,40.4563099041534,32,41,41,41,41
"808",40.28,40.4400559105431,32,41,41,41,41
"809",31.75,40.3722843450479,27,41,41,41,41
"810",40.66,40.5069089456869,32,41,41,41,41
"811",40.66,40.4901357827476,32,41,41,41,41
"812",40.66,40.4950479233227,32,41,41,41,41
"813",35.26,40.4992811501597,32,41,41,41,41
"814",40.54,40.4860223642173,27,41,41,41,41
"815",38.35,40.4281549520767,27,41,41,41,41
"816",38.56,40.395607028754,27,41,41,41,41
"817",40.12,40.4631389776358,27,41,41,41,41
"818",40.7,40.4635383386581,27,41,41,41,41
"819",40.09,40.4644968051118,27,41,41,41,41
"820",40.5,40.4481230031949,27,41,41,41,41
"821",40.62,40.4468450479233,27,41,41,41,41
"822",40.61,40.3859424920128,27,41,41,41,41
"823",39.76,40.368250798722,27,41,41,41,41
"824",40.49,40.3275559105431,27,41,41,41,41
"825",39.96,40.3605431309904,27,41,41,41,41
"826",39.99,40.4117012779553,27,41,41,41,41
"827",40.7,40.3906948881789,27,41,41,41,41
"828",40.66,40.3204073482428,22,41,41,41,41
"829",40.7,40.3420926517572,22,41,41,41,41
"830",37.38,40.3099440894569,22,41,41,41,41
"831",39.59,40.2799920127796,22,41,41,41,41
"832",40.7,40.3089057507987,22,41,41,41,41
"833",40.45,40.3916932907348,27,41,41,41,41
"834",40.57,40.3528354632588,27,41,41,41,41
"835",38.73,40.3799121405751,27,41,41,41,41
"836",40.58,40.3990015974441,27,41,41,41,41
"837",40.7,40.4053363157054,27,41,41,41,41
"838",40.66,40.4327368589231,27,41,41,41,41
"839",40.66,40.389696485623,27,41,41,41,41
"840",30.32,40.2516775842786,22,41,41,41,41
"841",40.54,40.3059504792332,27,41,41,41,41
"842",40.21,40.3015575079872,22,41,41,41,41
"843",40.7,40.3447284345048,27,41,41,41,41
"844",40.13,40.2842651757189,22,41,41,41,41
"845",38.49,40.2977635782748,22,41,41,41,41
"846",40.1,40.2476837060703,22,41,41,41,41
"847",38.69,40.2776757188498,22,41,41,41,41
"848",40.7,40.3194089456869,22,41,41,41,41
"849",40.66,40.2964131650423,22,41,41,41,41
"850",40.7,40.2869068541301,22,41,41,41,41
"851",35.83,40.2500798722045,22,41,41,41,41
"852",40.4,40.2705445247893,22,41,41,41,41
"853",40.7,40.2721824937078,22,41,41,41,41
"854",40.66,40.2572284345048,22,41,41,41,41
"855",40.32,40.2422911008148,22,41,41,41,41
"856",40.05,40.2558316024924,22,41,41,41,41
"857",40.7,40.2416932907348,22,41,41,41,41
"858",40.66,40.165002396549,22,41,41,41,41
"859",40.66,40.2357005911487,22,41,41,41,41
"860",40.7,40.2503594823454,22,41,41,41,41
"861",34.7,40.1616472279917,22,41,41,41,41
"862",40.62,40.228714057508,22,41,41,41,41
"863",39.59,40.2129392971246,22,41,41,41,41
"864",40.54,40.1027555910543,22,41,41,41,41
"865",39.84,40.1744408945687,22,41,41,41,41
"866",40.5,40.168637162486,22,41,41,41,41
"867",40.7,40.1689696485623,22,41,41,41,41
"868",40.62,40.0806709265176,22,41,41,41,41
"869",39.92,40.0498402555911,12,41,41,41,41
"870",40.7,40.0643370607029,12,41,41,41,41
"871",40.39,40.0801246205464,22,41,41,41,41
"872",39.1,40.0311151941205,12,41,41,41,41
"873",40.66,40.0629892954146,22,41,41,41,41
"874",40.7,40.0546325878594,12,41,41,41,41
"875",40.62,40.0275159744409,12,41,41,41,41
"876",40.62,40.0052715654952,12,41,41,41,41
"877",40.7,39.3208067092652,12,41,41,41,41
"878",40.7,39.8513178913738,12,41,41,41,41
"879",40.29,39.9208865814696,12,41,41,41,41
"880",40.5,40.0241214057508,22,41,41,41,41
"881",40.7,40.114696485623,22,41,41,41,41
"882",40.66,40.0979233226837,22,41,41,41,41
"883",40.7,40.0525159744409,12,41,41,41,41
"884",40.41,40.1003756093663,22,41,41,41,41
"885",40.61,40.0922855658983,22,41,41,41,41
"886",40.54,39.9949680511182,12,41,41,41,41
"887",40.7,40.0060702875399,12,41,41,41,41
"888",40.45,40.0517172523962,12,41,41,41,41
"889",31.1,40.0552115376933,12,41,41,41,41
"890",40.7,40.0423722044728,12,41,41,41,41
"891",40.7,39.9457268370607,12,41,41,41,41
"892",40.65,39.9199952069021,12,41,41,41,41
"893",40.7,39.969923310433,12,41,41,41,41
"894",37.87,40.0791260584758,22,41,41,41,41
"895",40.27,40.0043130990415,12,41,41,41,41
"896",40.7,39.8676182479709,12,41,41,41,41
"897",36.8,39.879892954146,12,41,41,41,41
"898",40.24,39.9133785942492,12,41,41,41,41
"899",40.7,39.8943290734824,12,41,41,41,41
"900",40.42,39.8873621984343,12,41,41,41,41
"901",40.7,31.3766129998801,2,32,32,32,32
"902",40.22,31.6526706883465,12,32,32,32,32
"903",40.7,35.9281834158811,27,37,37,37,37
"904",40.66,36.3919156414763,22,37,37,37,37
"905",40.44,36.588432656974,27,37,37,37,37
"906",40.53,40.1668130990415,27,41,41,41,41
"907",40.28,40.4563099041534,32,41,41,41,41
"908",40.21,40.4400559105431,32,41,41,41,41
"909",39.92,40.3722843450479,27,41,41,41,41
"910",40,40.5069089456869,32,41,41,41,41
"911",40.66,40.4901357827476,32,41,41,41,41
"912",40.7,40.4950479233227,32,41,41,41,41
"913",40.7,40.4992811501597,32,41,41,41,41
"914",40.7,40.4860223642173,27,41,41,41,41
"915",40.48,40.4281549520767,27,41,41,41,41
"916",40.54,40.395607028754,27,41,41,41,41
"917",38.63,40.4631389776358,27,41,41,41,41
"918",40.7,40.4635383386581,27,41,41,41,41
"919",40.7,40.4644968051118,27,41,41,41,41
"920",40.36,40.4481230031949,27,41,41,41,41
"921",39.79,40.4468450479233,27,41,41,41,41
"922",39.66,40.3859424920128,27,41,41,41,41
"923",40.62,40.368250798722,27,41,41,41,41
"924",40.33,40.3275559105431,27,41,41,41,41
"925",40.33,40.3605431309904,27,41,41,41,41
"926",39.97,40.4117012779553,27,41,41,41,41
"927",40.7,40.3906948881789,27,41,41,41,41
"928",40.54,40.3204073482428,22,41,41,41,41
"929",40.7,40.3420926517572,22,41,41,41,41
"930",40.7,40.3099440894569,22,41,41,41,41
"931",40.62,40.2799920127796,22,41,41,41,41
"932",40.66,40.3089057507987,22,41,41,41,41
"933",40.41,40.3916932907348,27,41,41,41,41
"934",40.66,40.3528354632588,27,41,41,41,41
"935",40.2,40.3799121405751,27,41,41,41,41
"936",40.66,40.3990015974441,27,41,41,41,41
"937",36.82,40.4053363157054,27,41,41,41,41
"938",40.66,40.4327368589231,27,41,41,41,41
"939",40.22,40.389696485623,27,41,41,41,41
"940",40.57,40.2516775842786,22,41,41,41,41
"941",40.7,40.3059504792332,27,41,41,41,41
"942",40.66,40.3015575079872,22,41,41,41,41
"943",40.65,40.3447284345048,27,41,41,41,41
"944",40.39,40.2842651757189,22,41,41,41,41
"945",40.66,40.2977635782748,22,41,41,41,41
"946",40.5,40.2476837060703,22,41,41,41,41
"947",40.48,40.2776757188498,22,41,41,41,41
"948",40.7,40.3194089456869,22,41,41,41,41
"949",40.66,40.2964131650423,22,41,41,41,41
"950",40.7,40.2869068541301,22,41,41,41,41
"951",40.66,40.2500798722045,22,41,41,41,41
"952",39.62,40.2705445247893,22,41,41,41,41
"953",40.57,40.2721824937078,22,41,41,41,41
"954",40.62,40.2572284345048,22,41,41,41,41
"955",40.7,40.2422911008148,22,41,41,41,41
"956",40.7,40.2558316024924,22,41,41,41,41
"957",33.87,40.2416932907348,22,41,41,41,41
"958",40.66,40.165002396549,22,41,41,41,41
"959",40.29,40.2357005911487,22,41,41,41,41
"960",40.5,40.2503594823454,22,41,41,41,41
"961",26.33,40.1616472279917,22,41,41,41,41
"962",40.7,40.228714057508,22,41,41,41,41
"963",40.61,40.2129392971246,22,41,41,41,41
"964",40.66,40.1027555910543,22,41,41,41,41
"965",37.76,40.1744408945687,22,41,41,41,41
"966",40.62,40.168637162486,22,41,41,41,41
"967",40.62,40.1689696485623,22,41,41,41,41
"968",40.7,40.0806709265176,22,41,41,41,41
"969",36.39,40.0498402555911,12,41,41,41,41
"970",40.21,40.0643370607029,12,41,41,41,41
"971",40.45,40.0801246205464,22,41,41,41,41
"972",39.86,40.0311151941205,12,41,41,41,41
"973",40.07,40.0629892954146,22,41,41,41,41
"974",40,40.0546325878594,12,41,41,41,41
"975",38.14,40.0275159744409,12,41,41,41,41
"976",40.66,40.0052715654952,12,41,41,41,41
"977",38.84,39.3208067092652,12,41,41,41,41
"978",40.66,39.8513178913738,12,41,41,41,41
"979",39.96,39.9208865814696,12,41,41,41,41
"980",40.58,40.0241214057508,22,41,41,41,41
"981",40.58,40.114696485623,22,41,41,41,41
"982",34.89,40.0979233226837,22,41,41,41,41
"983",38.52,40.0525159744409,12,41,41,41,41
"984",40.7,40.1003756093663,22,41,41,41,41
"985",30.48,40.0922855658983,22,41,41,41,41
"986",38.37,39.9949680511182,12,41,41,41,41
"987",40.5,40.0060702875399,12,41,41,41,41
"988",32.87,40.0517172523962,12,41,41,41,41
"989",39.63,40.0552115376933,12,41,41,41,41
"990",39.91,40.0423722044728,12,41,41,41,41
"991",37.48,39.9457268370607,12,41,41,41,41
"992",40.5,39.9199952069021,12,41,41,41,41
"993",40.09,39.969923310433,12,41,41,41,41
"994",37.42,40.0791260584758,22,41,41,41,41
"995",40.53,40.0043130990415,12,41,41,41,41
"996",40.45,39.8676182479709,12,41,41,41,41
"997",40.66,39.879892954146,12,41,41,41,41
"998",39.4,39.9133785942492,12,41,41,41,41
"999",39.86,39.8943290734824,12,41,41,41,41
"1000",40.58,39.8873621984343,12,41,41,41,41
"1001",40.28,31.3766129998801,2,32,32,32,32
"1002",40.16,31.6526706883465,12,32,32,32,32
"1003",40.46,35.9281834158811,27,37,37,37,37
"1004",40.28,36.3919156414763,22,37,37,37,37
"1005",37.05,36.588432656974,27,37,37,37,37
"1006",40.62,40.1668130990415,27,41,41,41,41
"1007",39.48,40.4563099041534,32,41,41,41,41
"1008",40.66,40.4400559105431,32,41,41,41,41
"1009",40.7,40.3722843450479,27,41,41,41,41
"1010",40.5,40.5069089456869,32,41,41,41,41
"1011",40.26,40.4901357827476,32,41,41,41,41
"1012",40.62,40.4950479233227,32,41,41,41,41
"1013",40.65,40.4992811501597,32,41,41,41,41
"1014",40.5,40.4860223642173,27,41,41,41,41
"1015",34.33,40.4281549520767,27,41,41,41,41
"1016",36.47,40.395607028754,27,41,41,41,41
"1017",40.66,40.4631389776358,27,41,41,41,41
"1018",40.66,40.4635383386581,27,41,41,41,41
"1019",40.36,40.4644968051118,27,41,41,41,41
"1020",40.7,40.4481230031949,27,41,41,41,41
"1021",40.52,40.4468450479233,27,41,41,41,41
"1022",40.66,40.3859424920128,27,41,41,41,41
"1023",40.54,40.368250798722,27,41,41,41,41
"1024",40.62,40.3275559105431,27,41,41,41,41
"1025",37.54,40.3605431309904,27,41,41,41,41
"1026",40.66,40.4117012779553,27,41,41,41,41
"1027",40.26,40.3906948881789,27,41,41,41,41
"1028",40.58,40.3204073482428,22,41,41,41,41
"1029",40.7,40.3420926517572,22,41,41,41,41
"1030",40.66,40.3099440894569,22,41,41,41,41
